Benchmark,Method 1,Method 2,Method 3,Method 4
,,,,
,,,,
,0.00021787517379815314,,,
,,,,
,1.5353276650895047e-5,,,
,5.424662321058925e-5,,4.826525050569158e-6,1.2994163142726922e-5
,0.0005269580045513082,,,
,3.158736826543812e-5,,,
,5.5752332675077784e-5,,6.544900825128943e-7,
2.590910282601139e-5,0.00036841068524358736,,,
